name,start,size,arch,seed,frac,method,opt_key,opt_kind,lr,momentum,steps,dev_bce,dev_clean_bce,train_error,final_loss,init_state_sha256,init_sha256_o01,final_state_sha256,clean_state_sha256,clean_checkpoint_sha256,clean_candidate,checkpoint_sha256,batch_order_sha256,flips_used,preserves_used,replay_points,forwards_per_step,total_forward_passes,total_backward_passes,train_sha256,flip_sha256,preserve_sha256,dev_sha256,eval_sha256,wall_seconds,J,atomic_pass,AB_pass,family,selected_by_dev_bce,matched_noflip__J,matched_noflip__A,matched_noflip__B,matched_noflip__AB,matched_noflip__atomic_pass,matched_noflip__n_quartets,matched_noflip__n_parents,matched_noflip__ref_atomic_correct_n,matched_noflip__atomic_regressed_n,matched_noflip__atomic_regression,matched_noflip__atomic_regression_CI_parent_bootstrap,matched_noflip__ref_joint_correct_n,matched_noflip__joint_lost_n,matched_noflip__joint_lost,matched_noflip__joint_gained_n,matched_noflip__joint_gained,matched_noflip__transition_8x8,selected_lr,clean_start__J,clean_start__A,clean_start__B,clean_start__AB,clean_start__atomic_pass,clean_start__n_quartets,clean_start__n_parents,clean_start__ref_atomic_correct_n,clean_start__atomic_regressed_n,clean_start__atomic_regression,clean_start__atomic_regression_CI_parent_bootstrap,clean_start__ref_joint_correct_n,clean_start__joint_lost_n,clean_start__joint_lost,clean_start__joint_gained_n,clean_start__joint_gained,clean_start__transition_8x8
warm_4N_sixdist_s23_f100_plain_adam_lr0.0005_steps600,warm,4N,sixdist,23,100,plain,adam_lr0.0005_steps600,adam,0.0005,,600,0.05364367738366127,0.3616545796394348,0.00390625,0.07561026513576508,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,66d216a347691cd05d02a0374be4cb3a65a00926ac3bd32d201879cf2f0c417d,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,81a1346277426e313bbcd04ed0e1d7d0b2943faa286771a0302c0a25ab97f91e,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,6291600,600,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,5.421645745635033,0.772986167615948,0.8860862489829129,0.8852725793327909,robust,0,0.772986167615948,0.950366151342555,0.9145646867371847,0.8852725793327909,0.8860862489829129,1229,250,2269,93,0.04098721903922433,"[0.02388250646109092, 0.05950970673880595]",707,99,0.14002828854314003,342,0.6551724137931034,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 11, 0, 5, 0, 5, 1, 14], [0, 0, 0, 0, 0, 0, 0, 0], [1, 2, 0, 7, 0, 0, 2, 24], [0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 0, 0, 28, 4, 46], [0, 2, 1, 3, 0, 7, 98, 258], [0, 7, 0, 19, 0, 39, 34, 608]]",,0.772986167615948,0.950366151342555,0.9145646867371847,0.8852725793327909,0.8860862489829129,1229,250,2272,97,0.042693661971830985,"[0.02531045908375101, 0.06214448194439293]",671,96,0.14307004470938897,375,0.6720430107526881,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 9, 0, 4, 0, 4, 1, 14], [1, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 8, 0, 0, 2, 25], [0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 0, 0, 28, 4, 48], [0, 1, 1, 3, 0, 9, 102, 288], [0, 9, 0, 19, 0, 38, 30, 575]]"
warm_4N_sixdist_s23_f100_plain_lr0.001,warm,4N,sixdist,23,100,plain,lr0.001,adam,0.001,,300,0.06350258737802505,0.3616545796394348,0.0078125,0.10233904421329498,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,6eee9eaeee33c865f0b668669f8ad7609432fb1ea4f3df09b91d72c29baa426f,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,fedb18a96d19f2e55ffee2203fd3c5fcdde3ca5de374fa107cdc054c6d2316bc,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.777653321623802,0.7436940602115542,0.8633034987794955,0.8795768917819365,warm_factorial,0,0.7436940602115542,0.9365337672904801,0.903173311635476,0.8795768917819365,0.8633034987794955,1229,250,2278,113,0.04960491659350307,"[0.02970750708807614, 0.07215209957814138]",696,104,0.14942528735632185,322,0.6041275797373359,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 11, 0, 7, 0, 7, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 12, 0, 0, 1, 22], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 31, 4, 43], [0, 1, 1, 7, 0, 11, 113, 251], [0, 12, 0, 22, 0, 41, 29, 592]]",0.01,0.7436940602115542,0.9365337672904801,0.903173311635476,0.8795768917819365,0.8633034987794955,1229,250,2272,118,0.05193661971830986,"[0.03194293411013134, 0.07435228695012744]",671,106,0.15797317436661698,349,0.6254480286738351,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 7, 0, 7, 0, 8], [0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 10, 0, 0, 2, 23], [0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 0, 0, 29, 3, 48], [0, 1, 1, 7, 0, 12, 113, 270], [0, 12, 0, 24, 0, 41, 29, 565]]"
warm_4N_sixdist_s23_f100_plain_lr0.003,warm,4N,sixdist,23,100,plain,lr0.003,adam,0.003,,300,0.050502415746450424,0.3616545796394348,0.0029296875,0.05553898960351944,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,7cac870fcc5203adefc545ac64723c463ad477d663121c6b4808cac130fb81a7,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,139e1a031525fa11e2351f8d1f07f02f8f11f4325f8aa4740644575d5fa4d774,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.9764835461974144,0.7990235964198535,0.8991049633848658,0.8982912937347437,warm_factorial,0,0.7990235964198535,0.9585028478437754,0.9251423921887714,0.8982912937347437,0.8991049633848658,1229,250,2273,77,0.033875934887813465,"[0.019321182803364, 0.04967885453612051]",685,78,0.11386861313868613,375,0.6893382352941176,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 4, 0, 3, 0, 14], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 8, 0, 0, 1, 27], [0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 1, 0, 28, 5, 50], [0, 0, 1, 3, 0, 9, 93, 284], [0, 6, 0, 15, 1, 32, 24, 607]]",0.01,0.7990235964198535,0.9585028478437754,0.9251423921887714,0.8982912937347437,0.8991049633848658,1229,250,2272,78,0.03433098591549296,"[0.019884389513268035, 0.05066760563380281]",671,77,0.11475409836065574,388,0.6953405017921147,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 9, 0, 4, 0, 3, 0, 16], [0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 8, 0, 0, 1, 26], [0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 1, 0, 28, 4, 49], [0, 0, 1, 4, 0, 10, 92, 297], [0, 6, 0, 14, 0, 31, 26, 594]]"
warm_4N_sixdist_s23_f100_plain_lr0.01,warm,4N,sixdist,23,100,plain,lr0.01,adam,0.01,,300,0.040804434567689896,0.3616545796394348,0.00244140625,0.044427499175071716,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,082f977c4fb3e140d13c6acdeb14bf2377866d4a851e48681523f3de588a1864,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,fa57d937550eebcb2793dbeb7570b5603a8c0d4fae1a4f0f72a23284c6734cf8,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.8396411687135696,0.806346623270952,0.8934092758340114,0.9113100081366965,warm_factorial,1,0.806346623270952,0.9528071602929211,0.9283970707892596,0.9113100081366965,0.8934092758340114,1229,250,2277,85,0.03732981993851559,"[0.02056832674793276, 0.05597912222818444]",695,74,0.10647482014388489,370,0.6928838951310862,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 6, 0, 4, 0, 2, 1, 18], [0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 11, 0, 0, 1, 23], [0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 0, 0, 28, 3, 49], [0, 2, 1, 9, 0, 13, 79, 280], [0, 4, 0, 17, 0, 30, 23, 621]]",0.01,0.806346623270952,0.9528071602929211,0.9283970707892596,0.9113100081366965,0.8934092758340114,1229,250,2272,92,0.040492957746478875,"[0.022035849933238247, 0.061609069153719366]",671,84,0.12518628912071536,404,0.7240143369175627,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 5, 0, 2, 1, 20], [0, 0, 1, 0, 0, 0, 0, 0], [0, 1, 0, 7, 0, 0, 2, 26], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 1, 0, 26, 3, 51], [0, 2, 1, 8, 0, 10, 76, 307], [0, 4, 0, 20, 0, 35, 25, 587]]"
warm_4N_sixdist_s23_f100_plain_sgd_m09_lr0.003,warm,4N,sixdist,23,100,plain,sgd_m09_lr0.003,sgd,0.003,0.9,300,0.06575044989585876,0.3616545796394348,0.005859375,0.10270288586616516,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,7de40c6d0a1f85728b8a4885ea6cced3985c3514b739503b524639822b9b6670,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,88a9688f83de19fef968054aa4651c7fe19f5ca1678f3c2a35c805e908a76b0e,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.5466132014989853,0.7640358014646054,0.8730675345809601,0.8901545972335232,robust,0,0.7640358014646054,0.950366151342555,0.9039869812855981,0.8901545972335232,0.8730675345809601,1229,250,2269,101,0.04451300132216836,"[0.026962198059395863, 0.06533657353301242]",672,99,0.14732142857142858,366,0.6570915619389587,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 4, 0, 5, 1, 12], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 9, 0, 0, 2, 27], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 1, 0, 35, 3, 43], [0, 0, 1, 4, 0, 13, 98, 284], [0, 8, 0, 19, 0, 42, 30, 573]]",,0.7640358014646054,0.950366151342555,0.9039869812855981,0.8901545972335232,0.8730675345809601,1229,250,2272,101,0.04445422535211268,"[0.02694988232327041, 0.065218869486381]",671,99,0.14754098360655737,367,0.6577060931899642,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 10, 0, 4, 0, 5, 1, 12], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 9, 0, 0, 2, 25], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 1, 0, 35, 3, 42], [0, 0, 1, 4, 0, 12, 99, 288], [0, 8, 0, 19, 0, 43, 29, 572]]"
warm_4N_sixdist_s23_f100_plain_sgd_m09_lr0.01,warm,4N,sixdist,23,100,plain,sgd_m09_lr0.01,sgd,0.01,0.9,300,0.03649349510669708,0.3616545796394348,0.001953125,0.04513540118932724,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,5ecf64cf6ffd78c41d870eec50a85a9a8cb84aa74aadddf03ee23f39e586b8a1,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,dad82e34a390925351a165b6c1ecd71b6b360d2a493f6e7f93eaf57d84639636,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,3.0455086454749107,0.8047192839707079,0.887713588283157,0.9170056956875509,robust,1,0.8047192839707079,0.9495524816924329,0.9186330349877949,0.9170056956875509,0.887713588283157,1229,250,2264,102,0.045053003533568906,"[0.02447767529948093, 0.06772474070283543]",679,88,0.12960235640648013,398,0.7236363636363636,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 8, 0, 2, 0, 3, 1, 16], [0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 7, 0, 0, 2, 29], [0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 2, 0, 28, 4, 57], [0, 0, 0, 8, 0, 13, 69, 296], [0, 12, 0, 19, 0, 31, 26, 591]]",,0.8047192839707079,0.9495524816924329,0.9186330349877949,0.9170056956875509,0.887713588283157,1229,250,2272,108,0.04753521126760563,"[0.0263461077425049, 0.06986975872837817]",671,96,0.14307004470938897,414,0.7419354838709677,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 8, 0, 2, 0, 3, 1, 18], [0, 0, 0, 0, 0, 1, 0, 0], [0, 1, 0, 5, 0, 0, 2, 28], [0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 2, 0, 24, 1, 55], [0, 0, 0, 9, 0, 13, 69, 313], [0, 12, 0, 20, 0, 35, 29, 575]]"
warm_4N_sixdist_s23_f100_preserve_flip_balanced_lr0.001,warm,4N,sixdist,23,100,preserve_flip_balanced,lr0.001,adam,0.001,,300,0.07777085900306702,0.3616545796394348,0.0,0.06606819480657578,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,a3e17b1952e5e3c591ecab71df888029b89519816f455da4e3c493a0c236c6b1,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,1996df0de1a03e6c05a25ea96b5ef71fe51ab720b2d616b9fe4cb16acc287a80,cb333d36fd74cb1cb02a7438eaa1dee687e82e0f4337d9a026ab18fe551a1287,3195,3195,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.881631337106228,0.8006509357200976,0.9178193653376729,0.8820179007323027,warm_factorial,0,0.8006509357200976,0.9772172497965825,0.9349064279902359,0.8820179007323027,0.9178193653376729,1229,250,2278,46,0.02019315188762072,"[0.008787017664894842, 0.03379380128974762]",696,66,0.09482758620689655,354,0.6641651031894934,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 8, 0, 16], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 8, 0, 0, 1, 27], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 35, 1, 45], [0, 0, 0, 0, 0, 2, 116, 266], [1, 2, 0, 9, 0, 28, 26, 630]]",0.01,0.8006509357200976,0.9772172497965825,0.9349064279902359,0.8820179007323027,0.9178193653376729,1229,250,2272,52,0.022887323943661973,"[0.010587743530095959, 0.03804632336577173]",671,69,0.10283159463487332,382,0.6845878136200717,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 4, 0, 7, 0, 18], [1, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 4, 0, 0, 2, 30], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 33, 1, 50], [0, 0, 0, 0, 0, 2, 118, 284], [0, 2, 0, 13, 0, 31, 23, 602]]"
warm_4N_sixdist_s23_f100_preserve_flip_balanced_lr0.003,warm,4N,sixdist,23,100,preserve_flip_balanced,lr0.003,adam,0.003,,300,0.07073691487312317,0.3616545796394348,0.0,0.05314686894416809,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,6045902ce563aa43d82aef8df7a11d08b5444f5245a7276dd3594f4b51d91a93,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,bd7f5f79748241edbb74ec89880988b2afd99fec7944bc291c9d07ceca0c0228,cb333d36fd74cb1cb02a7438eaa1dee687e82e0f4337d9a026ab18fe551a1287,3195,3195,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.7920737266540527,0.8128559804719284,0.9170056956875509,0.8958502847843776,warm_factorial,0,0.8128559804719284,0.9739625711960944,0.935720097640358,0.8958502847843776,0.9170056956875509,1229,250,2273,44,0.01935767707875055,"[0.008129042976253519, 0.034116946537993874]",685,57,0.08321167883211679,371,0.6819852941176471,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 5, 0, 9, 0, 12], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 10, 0, 0, 2, 25], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 32, 2, 51], [0, 0, 0, 0, 0, 2, 105, 283], [0, 3, 0, 8, 0, 27, 19, 628]]",0.01,0.8128559804719284,0.9739625711960944,0.935720097640358,0.8958502847843776,0.9170056956875509,1229,250,2272,49,0.021566901408450703,"[0.009549787397897738, 0.03674455372736465]",671,61,0.09090909090909091,389,0.6971326164874552,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 5, 0, 8, 0, 14], [0, 1, 0, 0, 0, 0, 0, 0], [0, 0, 0, 6, 0, 0, 2, 28], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 0, 0, 31, 2, 51], [0, 0, 0, 1, 0, 2, 105, 296], [0, 2, 0, 11, 0, 29, 19, 610]]"
warm_4N_sixdist_s23_f100_preserve_flip_balanced_lr0.01,warm,4N,sixdist,23,100,preserve_flip_balanced,lr0.01,adam,0.01,,300,0.06531167030334473,0.3616545796394348,0.0,0.05336610972881317,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,9f198d58d5b941b2b641e8622f41e0c77fe618925563613a934118703d877ff3,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,7b98df3231811250c850ed8bc5a3d9fc46ad2bc706dde72d02ebeab1331239ed,cb333d36fd74cb1cb02a7438eaa1dee687e82e0f4337d9a026ab18fe551a1287,3195,3195,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,2.6739982068538666,0.8291293734743694,0.9292107404393816,0.8999186330349878,warm_factorial,1,0.8291293734743694,0.9764035801464606,0.9479251423921887,0.8999186330349878,0.9292107404393816,1229,250,2277,40,0.01756697408871322,"[0.00728591596780311, 0.0295859160109254]",695,62,0.08920863309352518,386,0.7228464419475655,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 3, 0, 6, 0, 6, 0, 16], [0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 6, 0, 0, 0, 29], [0, 0, 0, 0, 0, 0, 0, 0], [0, 0, 0, 0, 0, 27, 0, 55], [0, 0, 0, 2, 0, 6, 90, 286], [0, 1, 0, 9, 0, 19, 33, 633]]",0.01,0.8291293734743694,0.9764035801464606,0.9479251423921887,0.8999186330349878,0.9292107404393816,1229,250,2272,41,0.018045774647887324,"[0.0071844725939768095, 0.03092654414195683]",671,61,0.09090909090909091,409,0.7329749103942652,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 2, 0, 6, 0, 5, 0, 19], [0, 1, 0, 0, 0, 0, 0, 0], [0, 1, 0, 5, 0, 0, 1, 29], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 1, 0, 29, 1, 53], [0, 0, 0, 0, 0, 5, 91, 308], [0, 1, 0, 11, 0, 19, 30, 610]]"
warm_4N_sixdist_s23_f100_protection_lr0.001,warm,4N,sixdist,23,100,protection,lr0.001,adam,0.001,,300,0.06801912188529968,0.3616545796394348,0.00244140625,0.1378989964723587,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,becd85edf64b462ef1d19851bdb64fea24caea7b04228cd659ccc92d639a2003,80e8c2fac2606234b38650e3da7a367ae46c287d9000e2ccbe3f4168b37af5a1,4d8ec9cfbf576a936247f711b7f36288649325f307cdcd1b17251ab922a28375,d1112661731950aa15cab27b46ee6061a598b225f5a7e2411dbde80a1c988127,4N_sixdist_s23_f0_lr0.001,cd839927fb32cde57d8d03250f19602690b4fdacea39a3d489633376e213a468,2226cb57f55dc5723c6244d0f2299ae3a943e50964d35bda827489b4f53e6f71,6390,0,2048,10486,3145800,300,ae12d7d2443203214d1a1b6e6c0a259704d5a2a78dd3372c3eba05c56b325c96,3d41204b1e9c664522378aa87f6359809137464d8693f339bb080d14d9c77140,60df0a7db0688df4967c306e4e36304a0f68d000d96b9af922caff79c7ab1fa0,10dfdb81f8d4e94b6c79fe77873ee10c1c43c43b752debce9aaf7641d2402843,fd0b415d4995c8ff6b61d5f15fd84a08191887a08a37ecd0fc53bb9453bf23c6,3.1963993459939957,0.7534580960130187,0.8787632221318145,0.8730675345809601,warm_factorial,0,0.7534580960130187,0.9471114727420668,0.9113100081366965,0.8730675345809601,0.8787632221318145,1229,250,2278,89,0.03906935908691835,"[0.021938451987968018, 0.058509651615714954]",696,93,0.1336206896551724,323,0.6060037523452158,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 12, 0, 6, 0, 7, 0, 6], [0, 0, 0, 0, 0, 0, 0, 0], [0, 1, 0, 12, 0, 0, 1, 22], [0, 0, 0, 0, 0, 0, 0, 0], [0, 4, 0, 0, 0, 31, 2, 45], [0, 0, 1, 3, 0, 8, 122, 250], [0, 8, 0, 18, 1, 37, 29, 603]]",0.01,0.7534580960130187,0.9471114727420668,0.9113100081366965,0.8730675345809601,0.8787632221318145,1229,250,2272,92,0.040492957746478875,"[0.023043227897133572, 0.05964803508708757]",671,91,0.13561847988077497,346,0.6200716845878136,"[[0, 0, 0, 0, 0, 0, 0, 0], [0, 11, 0, 6, 0, 7, 0, 8], [0, 0, 0, 0, 1, 0, 0, 0], [0, 1, 0, 10, 0, 0, 2, 23], [0, 0, 0, 0, 0, 0, 0, 0], [0, 5, 0, 0, 0, 31, 1, 48], [0, 0, 1, 3, 0, 9, 124, 267], [0, 8, 0, 20, 0, 36, 27, 580]]"
