bank,bank_sha256,sample_id,qid,original_parent_id,reconstructed_parent_hash,matched_16N_parent,canonical_parent_hash,nearest_16N_linf
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:166,166,1295,81e1d58a7755dc4609eaec1f7754262796db09724c56d45e18ddfcbbe8696f38,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.402794407885267e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:167,167,1295,c0ce5721c1264ee2cca5e5abb523db7b962a5cb86567ec015b5a5026e2fc5cd0,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.7621785303466595e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:168,168,1295,f217fbccd622fcb79f992df4f1cfbff6b4f3b65ebe0be8890df8f258ad50bfc8,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.06755395026903e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:169,169,1295,075370e27b9f9c8653e9d69e614628fec7fdf9970646e50acddae855567a3ed8,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.7621785303466595e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:170,170,1295,09b68252a7335172b8753fc628118d8df9eea8c2d63c553614d121d361e1adb8,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.4549680288643572e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:171,171,1295,80fa73fa46960ea029d0482fbfda725b8825338476c76c0fb3974243e4b56f97,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.06755395026903e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:172,172,1295,2357413a06dc284a9c732e64589c1974b50404f9ce77f5b3049b45b177558a16,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.2687035139412615e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:173,173,1295,436f8b734834485d8774e07efe1445e593743bab23a5db7c79de492a3a8a4a95,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.4549680288643572e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:174,174,1295,436f8b734834485d8774e07efe1445e593743bab23a5db7c79de492a3a8a4a95,1295,de409953770d77dda5623e6d9a035e6b18a6af5dfc656f12d9f182a2a0ebd9c2,2.4549680288643572e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:175,175,1316,0047558411294066005a06568f8951cda1a5fb2d20204e4269878bd841f3bc13,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,1.486907574843599e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:176,176,1316,d78564b960cefcfa3915aed6809b327fa1513ca4c0f964ae6fc27bfe878a60bd,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.9310475269106462e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:177,177,1316,fbf7be086a4a7a48bb3ad8db61849bd0f799feddd596b3ff91ba9a852d86882f,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,1.4572990814087916e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:178,178,1316,404c50a0f8410ebab2167fab2747ce7f8db366c061989553bd5bd9a0064a6aa7,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.9310475269106462e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:179,179,1316,dd5f97eb3670101e7aa3f47036bf728fc7b08f921c8b3b6089c41e09a700318b,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.1092248836396266e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:180,180,1316,65df14e980c28bd02bf6806d76f81ea90c313df88fe8991a4f81c4dc5bf83257,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.323440728702053e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:181,181,1316,65df14e980c28bd02bf6806d76f81ea90c313df88fe8991a4f81c4dc5bf83257,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.323440728702053e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:182,182,1316,d78564b960cefcfa3915aed6809b327fa1513ca4c0f964ae6fc27bfe878a60bd,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.9310475269106462e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:183,183,1316,ae94541cc6d4ecb90f247151ff4a02cc6919ee4dbf15175b32f3fc52c472839d,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.9310475269106462e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:184,184,1316,83020d7dfa607807db6f1e4211ffcc329f8d1eb5d573f6cc5f409f45ce2739c9,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.1469076294522438e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:185,185,1316,b259cf4524c9da911caecd239de58cad9fd9e754e1f9f6644a6588e54023ad6f,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,2.9310475269106462e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:186,186,1316,c0e08363d766124ad6579beced8ea7fa3a9ab19f0a59a7011ab6c866105b4293,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,3.292446049130149e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:187,187,1316,0047558411294066005a06568f8951cda1a5fb2d20204e4269878bd841f3bc13,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,1.486907574843599e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:188,188,1316,c0e08363d766124ad6579beced8ea7fa3a9ab19f0a59a7011ab6c866105b4293,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,3.292446049130149e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:189,189,1316,c0286009c2c3ddd726d374a804c16821e50f8e3c18dd3efe728ef9c6e976beed,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,1.4933246639259323e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:190,190,1316,fbf7be086a4a7a48bb3ad8db61849bd0f799feddd596b3ff91ba9a852d86882f,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,1.4572990814087916e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:191,191,1316,5848022483cac6035099f9024f53efd9a1463105eb63e837e3a3c7113a62a9b1,1316,374f5501c5a9e217961ae97411cbe9625c7916d3f2ebed5b96c07eb249457786,3.0376640314244696e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:192,192,1331,e284575e6986e147da7af246a04eefd419a05da797aad44a26ffa808f7114651,1331,9fd00f2274dc99620f5eef1d8eb824cfa97c6f1a7b2d37aff4c911a8cfd060b7,2.1321277410280004e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:193,193,1342,f66e994629b4dc42d8e33c61fec6b47e52193cd17a273a576d0eee9b2d6fc6a5,1342,f9f57d88134f8d79b96b7e118a1bb890ae13f3e5b446c68e7f63692befac5e23,1.8653596500772807e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:194,194,1342,1f7ec0a6263c2b4a9b7427fbd2bb64ea6c07ed873a61fcda7c7cf8a07e01e70a,1342,f9f57d88134f8d79b96b7e118a1bb890ae13f3e5b446c68e7f63692befac5e23,2.6104177097696635e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:195,195,1342,33527a881018fc0b2d2c467654022035a6207171a85813650699003855cd31e5,1342,f9f57d88134f8d79b96b7e118a1bb890ae13f3e5b446c68e7f63692befac5e23,1.4184899921332317e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:196,196,1366,8dad0af67ddc0cf9873daa7d944f63f3e2a5a76c92a8b317228f1363b7524b07,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.509662599958773e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:197,197,1366,f34f3c62c805a8ef50bf3538e3b4952bf675a860e278ed2fbb4e3360ebaec961,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.3969580431604243e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:198,198,1366,f7708c4ef827c01f3b6d1b864f12817c2a4d174252b6055c91605aafbff3faf2,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.8482322833589535e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:199,199,1366,8b00fdc2402909df67537a7b6b4af09f2890f1b339c3047fc7b6a17272f4df5b,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.842166579863914e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:200,200,1366,cf1703e8a9d52a9410176185e5101e51989d7f0555e1cf61f4284a51d0f654cb,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.7057438178879067e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:201,201,1366,cf1703e8a9d52a9410176185e5101e51989d7f0555e1cf61f4284a51d0f654cb,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.7057438178879067e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:202,202,1366,84f9792eea5477356d76e93e89f28d12d7bdd9571d9eed297a0e72aea4a8a0c6,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.8482322833589535e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:203,203,1366,f34f3c62c805a8ef50bf3538e3b4952bf675a860e278ed2fbb4e3360ebaec961,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.3969580431604243e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:204,204,1366,cf1703e8a9d52a9410176185e5101e51989d7f0555e1cf61f4284a51d0f654cb,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.7057438178879067e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:205,205,1366,cf1703e8a9d52a9410176185e5101e51989d7f0555e1cf61f4284a51d0f654cb,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.7057438178879067e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:206,206,1366,cf1703e8a9d52a9410176185e5101e51989d7f0555e1cf61f4284a51d0f654cb,1366,c08e2ec1161fdc7ab575e5c4ed18decb72fdd99937d278db32970d66ab3015bf,2.7057438178879067e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:207,207,1397,68b6aa12efdc5b040b0f926da2000bc4d91430a623e2cc661ce6c3a1e3a3e53d,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.1040159836616112e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:208,208,1397,68b6aa12efdc5b040b0f926da2000bc4d91430a623e2cc661ce6c3a1e3a3e53d,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.1040159836616112e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:209,209,1397,362e3b6c7ef19087f292f503f2daa3527ab65d9d4fb96da5180b363abdaeee33,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,1.6532348046105483e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:210,210,1397,a6c78b129ed5a0d7fa7240cfd8ddb137c5bbbdec6f337d996ffa9ede97b5292f,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.9367674514446662e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:211,211,1397,19fd251aea06846a7769040de708b3739fd03e0ed3cee7e2d0aa8c8456620567,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,3.143350923995314e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:212,212,1397,68b6aa12efdc5b040b0f926da2000bc4d91430a623e2cc661ce6c3a1e3a3e53d,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.1040159836616112e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:213,213,1397,68b6aa12efdc5b040b0f926da2000bc4d91430a623e2cc661ce6c3a1e3a3e53d,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.1040159836616112e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:214,214,1397,ace8a089c7e293d0f76d95d8c9d61b1f58c53a4f804f42b9073c773fc11aced0,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,2.2786389664020135e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:215,215,1397,19fd251aea06846a7769040de708b3739fd03e0ed3cee7e2d0aa8c8456620567,1397,71828e995f2c461063d1d8b97dedc17cd06a201b65314574118f38ddd836c830,3.143350923995314e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:216,216,1411,cf7e83d8e9b06635caa2d2d34a9eef18e439645b487d844f1279d480551480de,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:217,217,1411,6b7bfc7658e5187c53929980bbc99aeca41d1c2394c7a3c3e07f3f2930276535,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:218,218,1411,cf7e83d8e9b06635caa2d2d34a9eef18e439645b487d844f1279d480551480de,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:219,219,1411,cf7e83d8e9b06635caa2d2d34a9eef18e439645b487d844f1279d480551480de,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:220,220,1411,7c5353eedcd2f6f93b31240820f4d74754ded5184e702cb6fc1e8d98b8fcd2bc,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:221,221,1411,cf7e83d8e9b06635caa2d2d34a9eef18e439645b487d844f1279d480551480de,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:222,222,1411,7c5353eedcd2f6f93b31240820f4d74754ded5184e702cb6fc1e8d98b8fcd2bc,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:223,223,1411,903613adc545ad7a162eaadff9c7c67f3a0d4591f04986ce77935ae68b6fd008,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,1.1281640843741059e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:224,224,1411,daccc3f60234473901134ffd3f33ae3716b18e9ee63c2ff1fff7af139990eca6,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.46648419466311e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:225,225,1411,979ecd51df520962c46da5de827c70db4fdced04e25fad0df46dfeb3ddffe2d7,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.7680390424222878e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:226,226,1411,e527a9d52fbfb4d110e32981279963a62a3363a96bdf67d060dac0e713ba8026,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.894156159172212e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:227,227,1411,903613adc545ad7a162eaadff9c7c67f3a0d4591f04986ce77935ae68b6fd008,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,1.1281640843741059e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:228,228,1411,084585b0e64f3dd7b6bc617a8813f60cfd74bf6cddb7b54b619837cb35135773,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.46648419466311e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:229,229,1411,903613adc545ad7a162eaadff9c7c67f3a0d4591f04986ce77935ae68b6fd008,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,1.1281640843741059e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:230,230,1411,daccc3f60234473901134ffd3f33ae3716b18e9ee63c2ff1fff7af139990eca6,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,2.46648419466311e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:231,231,1411,903613adc545ad7a162eaadff9c7c67f3a0d4591f04986ce77935ae68b6fd008,1411,ccd908e80ef59529e2b7ba20c3ce102c06d64f6751d78bfdc2c981b97a3c5f0b,1.1281640843741059e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:232,232,1480,49b53c80da269cbfe460c629fd7b29923ba50a30a1988d50059ecee87f3b62b4,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.4405807597105422e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:233,233,1480,7d12acf22af414f72bc85fbe2be9f73f2ad5532ce3b55d6ed3c267b2537d9564,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.4405807597105422e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:234,234,1480,54d463ec98ac31de4cf7c2ff5480e2d13d6d2c600b8ebe190bd77a5e024b1af2,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.4405807597105422e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:235,235,1480,c77cc67fb8a9948ddc6e8a66d5e4cc28b1c3b255fde95e97c978fbc0312e42f2,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.1611839873258987e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:236,236,1480,196a4aa22d100cd725785be009320cc43ecbe466779346ed617217b8484ee08c,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,3.0443300547133845e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:237,237,1480,d26bedd8e90940c9473396f1c460f215ffd313cab7e652eb20448ba2ba6ff5ba,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.492388362362874e-08
d03E,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48,140161d99a424b2d367d4c07c1b00a91c1d35713406c144e33003cf551109d48:238,238,1480,54d463ec98ac31de4cf7c2ff5480e2d13d6d2c600b8ebe190bd77a5e024b1af2,1480,488ae94ef4ab9486d00fb1d0fc967edbe2cfd146ec69bcda82dcea1f9cfd9eb7,2.4405807597105422e-08
