model,scene,orig,new,shift,pred,miss,feat_dist,null_feat_dist
cleanonly,5256,0,1,0.3734,1,False,43.8642,37.5496
cleanonly,3465,2,1,-0.1476,1,False,23.4011,21.7377
cleanonly,3009,1,2,0.1777,2,False,27.9377,23.7277
cleanonly,2517,1,2,0.1765,2,False,26.5496,29.0568
cleanonly,431,1,2,0.1312,2,False,15.6101,12.9181
cleanonly,4157,1,0,-0.2083,1,True,27.5519,18.8205
cleanonly,2300,1,2,0.129,2,False,20.12,16.8543
cleanonly,4135,1,0,-0.3548,1,True,36.0883,
cleanonly,1499,2,1,-0.1655,1,False,28.3192,18.8133
cleanonly,719,0,1,0.2262,1,False,27.9076,22.9263
cleanonly,5627,1,2,0.2043,2,False,31.5251,23.116
cleanonly,4810,2,1,-0.2784,2,True,49.5518,29.1079
cleanonly,2941,0,1,0.0714,1,False,9.943,10.5277
cleanonly,6048,2,1,-0.0609,1,False,9.44,10.088
cover,1636,0,1,0.2736,1,False,37.8086,29.4499
cover,1059,1,2,0.2485,1,True,37.6575,25.4114
cover,491,1,2,0.2135,2,False,22.6226,18.2262
cover,2788,0,1,0.2173,0,True,31.2715,23.1447
cover,3997,1,2,0.0527,2,False,9.4944,6.4402
cover,2178,1,2,0.3229,2,False,36.6888,25.8265
cover,5809,1,0,-0.1367,0,False,21.2843,16.1344
cover,2980,1,0,-0.1804,0,False,20.0358,16.1534
cover,1760,1,2,0.3009,1,True,28.8758,26.3062
cover,2606,2,1,-0.2566,1,False,30.2952,29.0529
cover,5561,0,1,0.0817,1,False,10.9517,11.092
cover,5998,0,1,0.063,1,False,12.4576,10.7033
cover,2655,0,1,0.1185,1,False,15.4713,14.2614
cover,3420,0,1,0.125,1,False,20.7864,12.7529
cover,5757,1,0,-0.1408,0,False,17.8399,15.0435
cover,3120,1,2,0.0521,2,False,9.9438,10.486
cover,5817,1,0,-0.1535,1,True,21.2957,19.9283
cover,5309,2,1,-0.0939,1,False,9.1475,8.8842
cover,2526,1,2,0.3566,2,False,32.9844,
cover,4875,1,0,-0.2033,0,False,30.1824,22.2083
cover,2172,1,2,0.2089,2,False,27.4544,26.3057
cover,5707,0,1,0.361,1,False,55.8161,32.505
cover,4061,1,0,-0.0605,0,False,7.6079,6.2392
cover,5629,1,2,0.2303,2,False,28.5951,23.9733
cover,589,1,0,-0.3275,1,True,33.3583,29.6898
cover,1248,1,2,0.2882,2,False,31.9266,19.2333
cover,3527,1,0,-0.1293,0,False,15.6627,15.7684
cover,5999,0,1,0.062,1,False,11.0588,11.085
cover,1915,1,0,-0.3585,1,True,31.8666,
cover,5647,1,2,0.2114,2,False,27.0327,19.537
cover,4775,1,2,0.1591,2,False,18.0775,15.5657
cover,1281,1,2,0.1724,2,False,19.7332,14.7044
cover,4848,1,0,-0.2058,1,True,27.1408,24.8089
cover,5103,2,1,-0.2255,1,False,27.8736,23.1455
cover,1504,2,1,-0.1707,1,False,22.3317,18.8067
cover,4550,1,0,-0.2897,1,True,32.942,27.0604
cover,1398,1,0,-0.1534,0,False,12.4916,9.6191
cover,492,1,2,0.194,2,False,20.2908,18.6583
cover,4942,0,1,0.0853,1,False,15.766,12.5497
cover,1058,1,2,0.2595,1,True,42.8347,23.2564
cover,1508,1,2,0.03,2,False,3.9659,4.0625
cover,3530,1,0,-0.1702,1,True,22.0231,23.5061
cover,3628,1,0,-0.1322,0,False,16.9995,15.848
cover,2243,2,1,-0.0719,1,False,9.4272,8.548
cover,2805,0,1,0.2468,1,False,37.7785,27.4832
cover,5600,1,2,0.0977,2,False,14.8653,11.0141
cover,1919,1,2,0.1191,2,False,16.05,14.2058
cover,691,1,2,0.0618,2,False,7.8119,9.2259
cover,5886,1,2,0.2871,2,False,30.8857,31.3471
cover,2364,2,1,-0.3626,1,False,46.8708,70.7651
cover,4176,1,0,-0.3064,1,True,29.4889,24.9691
cover,505,1,0,-0.3564,0,False,29.8537,
cover,2479,0,1,0.0835,1,False,11.4677,8.4394
cover,4422,1,0,-0.2061,0,False,26.7034,22.5918
cover,1330,1,0,-0.1092,0,False,19.1727,19.5893
cover,3762,2,1,-0.0436,2,True,3.4317,2.7939
cover,5351,1,2,0.2743,2,False,34.955,34.814
cover,3543,0,1,0.1955,1,False,23.273,19.9983
cover,4178,1,0,-0.32,1,True,32.9534,29.3832
cover,4793,2,1,-0.2443,1,False,25.6732,28.769
cover,2552,1,2,0.2758,1,True,27.4957,22.5308
cover,755,0,1,0.1252,1,False,22.2818,14.4323
cover,3474,2,1,-0.139,1,False,19.4742,19.7074
cover,1096,2,1,-0.1609,1,False,23.0154,18.2274
cover,2685,1,0,-0.1732,0,False,19.7705,10.2219
cover,4286,1,2,0.3154,2,False,35.5647,29.7852
cover,6057,1,2,0.0908,2,False,12.3544,7.8535
cover,1502,2,1,-0.1922,1,False,23.6288,24.2033
cover,1233,1,0,-0.2177,0,False,23.8739,27.2117
cover,4217,2,1,-0.2297,1,False,30.0738,25.7299
cover,3655,1,0,-0.3138,1,True,33.5304,27.4792
cover,5683,0,1,0.2293,1,False,39.5801,19.9499
cover,672,0,1,0.0327,1,False,4.6747,4.2429
cover,2644,0,1,0.0857,1,False,9.892,12.5908
cover,1576,0,1,0.0375,1,False,5.326,6.6238
cover,2804,0,1,0.2458,1,False,34.976,28.6903
cover,5694,0,1,0.3323,1,False,56.576,35.0595
cover,2208,1,0,-0.2188,0,False,23.3272,21.769
cover,5688,0,1,0.2961,1,False,49.9359,24.5964
cover,2350,2,1,-0.3528,1,False,44.362,63.9488
cover,1312,1,2,0.282,2,False,29.2109,18.1897
cover,1977,1,2,0.2119,2,False,25.6144,23.87
cover,1675,1,0,-0.2737,1,True,25.6503,29.4458
cover,1301,1,2,0.1616,2,False,19.1853,14.8484
cover,4883,1,0,-0.0875,0,False,13.6975,10.6851
cover,2904,1,0,-0.2754,0,False,29.678,27.2785
cover,2410,2,1,-0.2156,1,False,30.3361,29.432
cover,5634,1,2,0.2884,2,False,29.9004,27.9157
cover,5980,0,1,0.2448,1,False,42.1681,22.5015
cover,4186,1,0,-0.3544,1,True,35.5755,
cover,440,2,1,-0.2046,1,False,23.7228,20.4158
cover,1215,1,0,-0.3472,0,False,39.4986,31.6879
cover,3337,2,1,-0.2147,1,False,28.7787,24.6476
cover,3992,2,1,-0.0977,1,False,14.0071,12.0071
cover,1382,1,2,0.3005,2,False,38.3915,26.3643
cover,2711,1,2,0.2129,2,False,36.9593,25.1875
cover,3117,1,2,0.0847,2,False,15.1528,12.5156
cover,4078,0,1,0.1078,1,False,15.5211,12.4293
cover,4023,1,0,-0.1533,0,False,22.1183,15.8954
cover,526,1,2,0.2374,2,False,32.381,24.8756
cover,758,0,1,0.1723,1,False,27.0167,18.8229
cover,4413,0,1,0.0709,1,False,13.7763,11.4049
cover,901,1,0,-0.0859,0,False,13.3155,9.7827
cover,4710,0,1,0.0609,1,False,10.6532,10.4454
cover,3808,1,2,0.1465,2,False,21.4144,16.714
cover,2815,0,1,0.2495,1,False,37.7524,27.7344
cover,1238,1,0,-0.2811,0,False,26.3183,25.9659
cover,4645,1,0,-0.1554,0,False,19.0879,14.1796
cover,1661,1,0,-0.3485,1,True,28.0718,
cover,5340,1,2,0.3122,2,False,34.09,31.154
cover,1483,2,1,-0.2232,1,False,28.6142,25.7571
cover,6047,2,1,-0.0502,1,False,7.2157,6.1621
cover,1969,1,2,0.1542,2,False,20.4881,19.6789
cover,3599,0,1,0.2188,1,False,29.3962,24.1157
cover,4049,0,1,0.2874,1,False,36.1219,28.7322
cover,4957,0,1,0.0861,1,False,17.4411,11.365
cover,3867,1,0,-0.0605,0,False,9.1959,6.2268
cover,1140,1,2,0.3016,2,False,30.406,24.5238
cover,749,0,1,0.1755,1,False,23.8199,23.2562
cover,5158,1,2,0.1758,2,False,27.4834,26.6756
cover,4218,2,1,-0.2282,1,False,29.7217,23.9717
cover,5208,1,0,-0.0512,1,True,9.4952,7.1151
cover,3684,0,1,0.151,1,False,28.0831,19.6767
cover,4284,1,2,0.2268,2,False,26.4921,17.3119
cover,1865,1,2,0.2717,2,False,34.5256,23.9217
cover,2832,0,1,0.2635,1,False,40.3353,34.391
cover,2676,1,0,-0.1161,0,False,11.2731,9.5573
cover,430,1,2,0.1592,1,True,19.2437,17.4213
cover,3127,2,1,-0.3429,1,False,41.7575,50.4416
cover,2344,2,1,-0.354,1,False,41.7367,65.355
cover,2165,1,2,0.1385,2,False,15.9149,15.3564
cover,5289,0,1,0.1731,1,False,23.9965,18.3845
cover,1707,2,1,-0.2919,1,False,36.3303,41.1546
cover,839,1,0,-0.2881,0,False,33.5466,28.3427
cover,4549,1,0,-0.3027,1,True,33.8261,28.0268
cover,4075,0,1,0.2228,1,False,28.0287,23.6084
cover,1469,2,1,-0.3434,1,False,41.9391,35.7081
cover,548,1,0,-0.2574,0,False,28.7752,27.2512
cover,5271,0,1,0.0507,1,False,5.3618,5.6447
cover,1983,1,2,0.2969,2,False,33.6481,25.6728
cover,5687,0,1,0.2852,1,False,49.5934,23.9966
cover,4321,2,1,-0.1431,1,False,17.412,18.5661
cover,1546,1,0,-0.0601,0,False,12.3159,7.6243
cover,3556,1,0,-0.2306,1,True,25.9443,22.0011
cover,1451,1,0,-0.1387,0,False,13.5344,10.0273
cover,3234,0,1,0.1145,1,False,18.5552,13.1954
cover,5978,0,1,0.2896,1,False,46.1597,24.6058
cover,3008,1,2,0.1973,2,False,28.6567,20.2533
cover,4234,1,2,0.0502,2,False,7.8928,5.504
cover,2176,1,2,0.3105,1,True,36.2551,28.4469
cover,3270,2,1,-0.2935,2,True,36.6644,26.9763
cover,5915,1,2,0.3083,2,False,31.3413,32.8311
cover,1532,1,2,0.1322,2,False,16.7516,16.6629
cover,654,1,0,-0.0905,0,False,12.8461,11.027
cover,3517,1,0,-0.1479,0,False,22.4331,20.966
cover,5225,0,1,0.2666,1,False,28.0102,25.6882
cover,4672,1,0,-0.2426,1,True,24.5142,21.1089
cover,5384,1,0,-0.0834,1,True,13.6168,10.7241
cover,2923,1,0,-0.2709,0,False,27.3541,24.7785
cover,5706,0,1,0.3605,1,False,56.0876,32.7427
cover,4331,1,2,0.1666,2,False,20.3302,12.1979
cover,2194,1,0,-0.0767,0,False,11.1897,8.2202
cover,4363,1,0,-0.0615,0,False,9.495,8.7665
cover,3852,1,2,0.1724,2,False,24.1102,25.3744
cover,5785,1,2,0.0342,2,False,3.9509,5.3336
cover,2408,2,1,-0.362,1,False,46.3409,73.9017
cover,3301,2,1,-0.1677,1,False,21.425,19.9934
cover,2247,2,1,-0.3677,1,False,42.9443,41.0509
cover,5180,1,0,-0.1885,1,True,24.2414,16.643
cover,3233,0,1,0.1662,1,False,22.9385,15.4385
cover,2218,1,0,-0.2547,0,False,25.9223,21.3495
cover,2467,1,0,-0.2769,0,False,30.1644,25.8493
cover,5320,1,2,0.2161,2,False,22.699,16.6569
cover,3148,2,1,-0.3711,1,False,41.4063,63.7291
cover,2445,1,2,0.0358,2,False,3.9269,3.784
cover,3861,1,0,-0.193,0,False,16.9098,11.4747
cover,5478,1,0,-0.0727,0,False,8.357,7.8598
cover,1733,1,0,-0.1088,0,False,16.1441,12.161
cover,3282,1,2,0.2382,2,False,29.0998,17.6728
cover,3405,1,0,-0.2371,1,True,36.8634,24.3832
cover,2004,1,0,-0.0902,0,False,11.2397,9.8924
cover,777,1,2,0.2187,2,False,26.7702,20.8721
cover,1941,1,2,0.332,2,False,42.5246,33.506
cover,4414,0,1,0.0523,1,False,9.017,10.259
cover,5257,0,1,0.3529,1,False,45.6224,31.3096
cover,1523,1,2,0.0992,1,True,11.7557,7.2496
cover,633,1,0,-0.1536,0,False,19.4233,13.5742
cover,3880,0,1,0.0606,1,False,9.2983,10.5697
cover,1593,1,0,-0.0896,0,False,13.5964,9.1784
cover,2959,2,1,-0.0849,1,False,13.5812,15.6295
cover,5692,0,1,0.3285,1,False,53.3104,35.6462
cover,2696,1,0,-0.2666,0,False,26.8685,19.3285
cover,5869,1,0,-0.2285,0,False,27.8512,21.4452
cover,4528,2,1,-0.0378,1,False,5.6579,6.3651
cover,4627,0,1,0.0714,1,False,9.1354,9.1636
cover,4074,0,1,0.2235,1,False,28.2271,24.6894
cover,685,1,2,0.2153,2,False,24.0446,17.8486
cover,4853,1,0,-0.2819,1,True,32.7575,28.4378
cover,4748,1,0,-0.2725,1,True,32.0305,26.5215
cover,4828,1,0,-0.3242,1,True,31.6273,27.7812
cover,1270,1,2,0.0981,2,False,14.7456,14.3021
cover,5768,1,0,-0.2715,1,True,29.3154,22.533
cover,2531,1,0,-0.1562,0,False,15.0425,12.0048
cover,5068,2,1,-0.2403,1,False,31.4952,24.7647
cover,4843,1,0,-0.2404,1,True,35.2791,24.2123
cover,2112,1,0,-0.2043,1,True,15.7615,17.9156
cover,3207,1,2,0.1508,2,False,19.4618,12.5445
cover,1766,1,0,-0.201,0,False,21.8864,18.3885
cover,4879,1,0,-0.1369,0,False,17.1009,16.6564
cover,5049,2,1,-0.0864,1,False,9.7815,13.0586
cover,4479,0,1,0.0521,1,False,7.4155,8.8595
cover,3199,2,1,-0.0956,1,False,13.3882,12.5346
cover,4682,2,1,-0.1825,1,False,17.8134,23.7926
cover,3807,1,2,0.1643,2,False,22.701,17.9499
cover,1727,1,0,-0.1669,0,False,19.734,16.1331
cover,3230,0,1,0.2781,1,False,33.0791,26.7468
cover,1362,0,1,0.205,1,False,30.3919,21.5286
cover,3890,0,1,0.0425,1,False,8.3525,8.1949
cover,1885,1,2,0.1594,2,False,23.83,20.5231
cover,2575,2,1,-0.1228,1,False,17.5691,15.8954
cover,4885,1,0,-0.1533,0,False,19.6518,19.8532
cover,5256,0,1,0.3734,1,False,47.6701,34.1096
cover,3465,2,1,-0.1476,1,False,18.7315,19.9698
cover,3009,1,2,0.1777,2,False,27.7091,19.4866
cover,2517,1,2,0.1765,2,False,31.7323,21.3337
cover,431,1,2,0.1312,2,False,16.3396,15.5707
cover,4157,1,0,-0.2083,1,True,25.9473,18.522
cover,2300,1,2,0.129,2,False,18.594,14.2952
cover,4135,1,0,-0.3548,1,True,41.439,
cover,1499,2,1,-0.1655,1,False,23.1788,21.0359
cover,719,0,1,0.2262,1,False,29.5489,26.6062
cover,5627,1,2,0.2043,2,False,28.4974,23.1349
cover,4810,2,1,-0.2784,1,False,35.2209,25.851
cover,2941,0,1,0.0714,1,False,11.4655,8.7282
cover,6048,2,1,-0.0609,1,False,7.6624,11.3918
cleanonly,1636,0,1,0.2736,1,False,37.3527,28.9886
cleanonly,1059,1,2,0.2485,1,True,39.4277,26.415
cleanonly,491,1,2,0.2135,2,False,22.4664,18.7755
cleanonly,2788,0,1,0.2173,1,False,32.9015,22.3526
cleanonly,3997,1,2,0.0527,2,False,9.7574,6.243
cleanonly,2178,1,2,0.3229,1,True,36.9311,25.9679
cleanonly,5809,1,0,-0.1367,1,True,21.0214,15.9762
cleanonly,2980,1,0,-0.1804,1,True,19.6599,16.4371
cleanonly,1760,1,2,0.3009,1,True,30.9,27.1077
cleanonly,2606,2,1,-0.2566,1,False,29.9493,28.7293
cleanonly,5561,0,1,0.0817,1,False,10.3902,11.5283
cleanonly,5998,0,1,0.063,1,False,12.7934,11.3729
cleanonly,2655,0,1,0.1185,1,False,15.8346,14.556
cleanonly,3420,0,1,0.125,1,False,21.0239,12.5875
cleanonly,5757,1,0,-0.1408,1,True,17.8586,15.1588
cleanonly,3120,1,2,0.0521,2,False,9.85,10.2495
cleanonly,5817,1,0,-0.1535,1,True,21.6707,20.8324
cleanonly,5309,2,1,-0.0939,1,False,9.3181,8.9139
cleanonly,2526,1,2,0.3566,1,True,33.5726,
cleanonly,4875,1,0,-0.2033,1,True,29.1409,22.8618
cleanonly,2172,1,2,0.2089,1,True,27.5163,27.2837
cleanonly,5707,0,1,0.361,1,False,57.5716,31.8266
cleanonly,4061,1,0,-0.0605,1,True,6.988,6.5883
cleanonly,5629,1,2,0.2303,2,False,28.7612,24.9185
cleanonly,589,1,0,-0.3275,1,True,32.9279,30.0929
cleanonly,1248,1,2,0.2882,2,False,32.6399,19.4962
cleanonly,3527,1,0,-0.1293,1,True,15.3337,16.0818
cleanonly,5999,0,1,0.062,1,False,11.2393,11.7525
cleanonly,1915,1,0,-0.3585,1,True,31.9486,
cleanonly,5647,1,2,0.2114,2,False,27.1871,19.9876
cleanonly,4775,1,2,0.1591,2,False,18.4334,16.3918
cleanonly,1281,1,2,0.1724,2,False,19.6156,15.0715
cleanonly,4848,1,0,-0.2058,1,True,26.5712,25.0897
cleanonly,5103,2,1,-0.2255,1,False,28.0811,22.7374
cleanonly,1504,2,1,-0.1707,1,False,22.7913,18.3105
cleanonly,4550,1,0,-0.2897,1,True,32.2202,27.712
cleanonly,1398,1,0,-0.1534,1,True,12.7331,9.4308
cleanonly,492,1,2,0.194,1,True,20.2692,18.9563
cleanonly,4942,0,1,0.0853,1,False,16.4902,13.0175
cleanonly,1058,1,2,0.2595,1,True,46.0243,23.8869
cleanonly,1508,1,2,0.03,2,False,3.9645,4.1477
cleanonly,3530,1,0,-0.1702,1,True,21.2555,24.4093
cleanonly,3628,1,0,-0.1322,1,True,16.7939,15.9559
cleanonly,2243,2,1,-0.0719,1,False,9.8114,8.2263
cleanonly,2805,0,1,0.2468,1,False,39.4835,26.4427
cleanonly,5600,1,2,0.0977,2,False,15.1245,11.2247
cleanonly,1919,1,2,0.1191,2,False,16.0751,14.107
cleanonly,691,1,2,0.0618,2,False,7.7988,9.3772
cleanonly,5886,1,2,0.2871,2,False,31.2133,32.869
cleanonly,2364,2,1,-0.3626,1,False,47.6737,70.6215
cleanonly,4176,1,0,-0.3064,1,True,28.8413,26.0766
cleanonly,505,1,0,-0.3564,1,True,30.9147,
cleanonly,2479,0,1,0.0835,1,False,11.9712,8.8223
cleanonly,4422,1,0,-0.2061,1,True,27.1353,22.9612
cleanonly,1330,1,0,-0.1092,0,False,19.2817,21.0656
cleanonly,3762,2,1,-0.0436,2,True,3.3928,2.9481
cleanonly,5351,1,2,0.2743,2,False,35.3685,35.5159
cleanonly,3543,0,1,0.1955,1,False,22.8476,19.5135
cleanonly,4178,1,0,-0.32,1,True,33.1595,30.231
cleanonly,4793,2,1,-0.2443,1,False,27.2036,29.6002
cleanonly,2552,1,2,0.2758,1,True,28.66,23.497
cleanonly,755,0,1,0.1252,1,False,23.3423,14.6425
cleanonly,3474,2,1,-0.139,1,False,19.8934,19.5825
cleanonly,1096,2,1,-0.1609,1,False,23.273,17.9082
cleanonly,2685,1,0,-0.1732,0,False,20.1186,10.4248
cleanonly,4286,1,2,0.3154,2,False,35.3968,30.7679
cleanonly,6057,1,2,0.0908,2,False,12.5863,8.1207
cleanonly,1502,2,1,-0.1922,1,False,23.8913,23.9134
cleanonly,1233,1,0,-0.2177,0,False,23.9124,28.3191
cleanonly,4217,2,1,-0.2297,1,False,30.5009,25.2242
cleanonly,3655,1,0,-0.3138,1,True,33.3045,27.9141
cleanonly,5683,0,1,0.2293,1,False,40.4739,20.0121
cleanonly,672,0,1,0.0327,1,False,4.6141,4.3492
cleanonly,2644,0,1,0.0857,1,False,9.6708,12.9259
cleanonly,1576,0,1,0.0375,1,False,5.0958,6.3551
cleanonly,2804,0,1,0.2458,1,False,36.534,27.4372
cleanonly,5694,0,1,0.3323,1,False,58.4922,34.7431
cleanonly,2208,1,0,-0.2188,0,False,23.0139,22.5883
cleanonly,5688,0,1,0.2961,1,False,51.983,24.2055
cleanonly,2350,2,1,-0.3528,1,False,44.5921,63.5103
cleanonly,1312,1,2,0.282,2,False,29.4848,18.7071
cleanonly,1977,1,2,0.2119,2,False,25.7256,24.6115
cleanonly,1675,1,0,-0.2737,1,True,25.7803,31.0083
cleanonly,1301,1,2,0.1616,2,False,19.4457,15.4017
cleanonly,4883,1,0,-0.0875,0,False,12.8925,10.8461
cleanonly,2904,1,0,-0.2754,0,False,29.8379,27.9004
cleanonly,2410,2,1,-0.2156,1,False,30.5071,29.6291
cleanonly,5634,1,2,0.2884,2,False,30.1544,28.528
cleanonly,5980,0,1,0.2448,1,False,43.5573,21.8738
cleanonly,4186,1,0,-0.3544,1,True,35.6928,
cleanonly,440,2,1,-0.2046,1,False,23.8128,19.6915
cleanonly,1215,1,0,-0.3472,0,False,41.1317,33.4934
cleanonly,3337,2,1,-0.2147,1,False,29.0959,24.6254
cleanonly,3992,2,1,-0.0977,1,False,14.313,12.0069
cleanonly,1382,1,2,0.3005,1,True,38.5963,26.4406
cleanonly,2711,1,2,0.2129,1,True,37.553,25.6327
cleanonly,3117,1,2,0.0847,2,False,14.6819,12.5978
cleanonly,4078,0,1,0.1078,1,False,15.301,12.8021
cleanonly,4023,1,0,-0.1533,1,True,21.9739,16.5105
cleanonly,526,1,2,0.2374,2,False,32.494,25.6825
cleanonly,758,0,1,0.1723,1,False,27.9236,19.0224
cleanonly,4413,0,1,0.0709,1,False,13.1846,12.7295
cleanonly,901,1,0,-0.0859,0,False,13.3424,10.1561
cleanonly,4710,0,1,0.0609,1,False,10.6848,10.3976
cleanonly,3808,1,2,0.1465,2,False,21.4561,17.1432
cleanonly,2815,0,1,0.2495,1,False,39.3821,26.4106
cleanonly,1238,1,0,-0.2811,1,True,26.4483,26.2067
cleanonly,4645,1,0,-0.1554,0,False,19.2888,14.4032
cleanonly,1661,1,0,-0.3485,1,True,28.2661,
cleanonly,5340,1,2,0.3122,2,False,34.3349,30.7113
cleanonly,1483,2,1,-0.2232,1,False,28.892,25.7107
cleanonly,6047,2,1,-0.0502,1,False,7.5844,6.3432
cleanonly,1969,1,2,0.1542,2,False,20.246,19.9335
cleanonly,3599,0,1,0.2188,1,False,30.793,23.9002
cleanonly,4049,0,1,0.2874,1,False,36.3678,27.2158
cleanonly,4957,0,1,0.0861,1,False,17.3987,12.6109
cleanonly,3867,1,0,-0.0605,0,False,9.0043,6.1856
cleanonly,1140,1,2,0.3016,1,True,30.744,24.5933
cleanonly,749,0,1,0.1755,1,False,23.8304,22.9913
cleanonly,5158,1,2,0.1758,2,False,27.7265,26.9354
cleanonly,4218,2,1,-0.2282,1,False,30.3457,23.3089
cleanonly,5208,1,0,-0.0512,1,True,9.5779,6.9927
cleanonly,3684,0,1,0.151,1,False,27.9392,19.2923
cleanonly,4284,1,2,0.2268,2,False,26.2777,18.0014
cleanonly,1865,1,2,0.2717,1,True,34.839,24.003
cleanonly,2832,0,1,0.2635,1,False,42.2986,34.1623
cleanonly,2676,1,0,-0.1161,1,True,10.9416,9.2355
cleanonly,430,1,2,0.1592,1,True,19.6586,17.8711
cleanonly,3127,2,1,-0.3429,1,False,41.368,49.1717
cleanonly,2344,2,1,-0.354,1,False,41.8761,65.1599
cleanonly,2165,1,2,0.1385,2,False,15.4822,15.6094
cleanonly,5289,0,1,0.1731,1,False,25.0728,18.233
cleanonly,1707,2,1,-0.2919,1,False,36.8024,39.9177
cleanonly,839,1,0,-0.2881,0,False,33.5275,28.8836
cleanonly,4549,1,0,-0.3027,1,True,33.2788,28.862
cleanonly,4075,0,1,0.2228,1,False,29.0172,23.5039
cleanonly,1469,2,1,-0.3434,1,False,41.7145,34.39
cleanonly,548,1,0,-0.2574,0,False,29.1134,28.037
cleanonly,5271,0,1,0.0507,1,False,5.3466,6.0198
cleanonly,1983,1,2,0.2969,1,True,33.6663,26.1353
cleanonly,5687,0,1,0.2852,1,False,51.4263,24.0095
cleanonly,4321,2,1,-0.1431,1,False,16.9631,18.5518
cleanonly,1546,1,0,-0.0601,0,False,11.6191,7.2966
cleanonly,3556,1,0,-0.2306,1,True,25.8217,22.1695
cleanonly,1451,1,0,-0.1387,0,False,12.9028,10.2902
cleanonly,3234,0,1,0.1145,1,False,18.4312,14.2034
cleanonly,5978,0,1,0.2896,1,False,47.2546,24.0049
cleanonly,3008,1,2,0.1973,2,False,28.7423,20.5654
cleanonly,4234,1,2,0.0502,2,False,7.9757,5.3868
cleanonly,2176,1,2,0.3105,1,True,36.3964,28.7616
cleanonly,3270,2,1,-0.2935,2,True,36.8922,26.6131
cleanonly,5915,1,2,0.3083,2,False,32.3762,36.2793
cleanonly,1532,1,2,0.1322,1,True,17.3305,16.9012
cleanonly,654,1,0,-0.0905,0,False,12.5467,11.1256
cleanonly,3517,1,0,-0.1479,1,True,21.2713,21.7969
cleanonly,5225,0,1,0.2666,1,False,28.0534,25.0067
cleanonly,4672,1,0,-0.2426,1,True,24.1661,22.4778
cleanonly,5384,1,0,-0.0834,1,True,13.379,10.5866
cleanonly,2923,1,0,-0.2709,0,False,27.4135,26.0446
cleanonly,5706,0,1,0.3605,1,False,57.7664,32.0438
cleanonly,4331,1,2,0.1666,2,False,20.0979,12.4331
cleanonly,2194,1,0,-0.0767,0,False,10.9644,8.3378
cleanonly,4363,1,0,-0.0615,0,False,9.2373,8.4451
cleanonly,3852,1,2,0.1724,2,False,24.203,26.2697
cleanonly,5785,1,2,0.0342,1,True,3.9943,5.2345
cleanonly,2408,2,1,-0.362,1,False,46.4656,73.4333
cleanonly,3301,2,1,-0.1677,1,False,21.3385,19.8977
cleanonly,2247,2,1,-0.3677,1,False,42.2295,39.6402
cleanonly,5180,1,0,-0.1885,1,True,24.1822,16.6989
cleanonly,3233,0,1,0.1662,1,False,24.4756,15.1412
cleanonly,2218,1,0,-0.2547,1,True,27.2091,22.2197
cleanonly,2467,1,0,-0.2769,0,False,30.0973,27.1712
cleanonly,5320,1,2,0.2161,1,True,22.7369,17.3524
cleanonly,3148,2,1,-0.3711,1,False,41.6095,62.953
cleanonly,2445,1,2,0.0358,2,False,3.8453,3.9097
cleanonly,3861,1,0,-0.193,1,True,17.0346,11.4056
cleanonly,5478,1,0,-0.0727,1,True,8.0931,7.9526
cleanonly,1733,1,0,-0.1088,0,False,16.0104,12.1991
cleanonly,3282,1,2,0.2382,2,False,29.3827,18.228
cleanonly,3405,1,0,-0.2371,1,True,35.6782,25.4339
cleanonly,2004,1,0,-0.0902,1,True,10.4586,10.0242
cleanonly,777,1,2,0.2187,2,False,27.1435,21.1621
cleanonly,1941,1,2,0.332,1,True,43.0294,32.9773
cleanonly,4414,0,1,0.0523,1,False,8.5392,10.6849
cleanonly,5257,0,1,0.3529,1,False,46.9088,29.7766
cleanonly,1523,1,2,0.0992,1,True,11.9077,7.5819
cleanonly,633,1,0,-0.1536,0,False,19.2677,14.2144
cleanonly,3880,0,1,0.0606,1,False,8.8194,10.2478
cleanonly,1593,1,0,-0.0896,0,False,13.7912,9.667
cleanonly,2959,2,1,-0.0849,1,False,13.5012,15.684
cleanonly,5692,0,1,0.3285,1,False,54.9713,35.4226
cleanonly,2696,1,0,-0.2666,0,False,27.4367,19.7083
cleanonly,5869,1,0,-0.2285,1,True,27.5279,21.9026
cleanonly,4528,2,1,-0.0378,1,False,5.4773,6.5349
cleanonly,4627,0,1,0.0714,1,False,9.046,9.1512
cleanonly,4074,0,1,0.2235,1,False,29.0338,24.2229
cleanonly,685,1,2,0.2153,2,False,24.0146,18.4781
cleanonly,4853,1,0,-0.2819,1,True,32.4559,28.836
cleanonly,4748,1,0,-0.2725,1,True,32.4222,26.563
cleanonly,4828,1,0,-0.3242,1,True,31.4166,28.3051
cleanonly,1270,1,2,0.0981,2,False,14.3238,14.4633
cleanonly,5768,1,0,-0.2715,1,True,29.2051,23.1585
cleanonly,2531,1,0,-0.1562,1,True,15.1154,12.886
cleanonly,5068,2,1,-0.2403,1,False,32.1852,25.6512
cleanonly,4843,1,0,-0.2404,1,True,34.6171,25.053
cleanonly,2112,1,0,-0.2043,1,True,15.6397,18.6881
cleanonly,3207,1,2,0.1508,2,False,19.6861,12.9412
cleanonly,1766,1,0,-0.201,0,False,22.0009,19.2726
cleanonly,4879,1,0,-0.1369,1,True,16.2363,16.727
